fps,sensitivity,thresholds
0.0,0.012345679012345678,0.93785274
0.034482758620689655,0.012345679012345678,0.9356564
0.034482758620689655,0.024691358024691357,0.92841864
0.06896551724137931,0.024691358024691357,0.9284095
0.06896551724137931,0.037037037037037035,0.92750794
0.10344827586206896,0.037037037037037035,0.9263858
0.10344827586206896,0.04938271604938271,0.926005
0.13793103448275862,0.04938271604938271,0.92597216
0.13793103448275862,0.06172839506172839,0.92557013
0.13793103448275862,0.07407407407407407,0.9251707
0.13793103448275862,0.08641975308641975,0.92512095
0.1724137931034483,0.08641975308641975,0.9246984
0.20689655172413793,0.08641975308641975,0.92446464
0.20689655172413793,0.09876543209876543,0.9242655
0.20689655172413793,0.1111111111111111,0.9228679
0.2413793103448276,0.1111111111111111,0.92279655
0.27586206896551724,0.1111111111111111,0.9224684
0.3103448275862069,0.1111111111111111,0.9222955
0.3448275862068966,0.1111111111111111,0.9218805
0.3448275862068966,0.12345679012345678,0.92158633
0.3793103448275862,0.12345679012345678,0.9212659
0.41379310344827586,0.12345679012345678,0.92113036
0.4482758620689655,0.12345679012345678,0.92109114
0.4482758620689655,0.13580246913580246,0.92105085
0.4827586206896552,0.13580246913580246,0.92103356
0.4827586206896552,0.14814814814814814,0.92054397
0.4827586206896552,0.16049382716049382,0.92050874
0.5172413793103449,0.16049382716049382,0.9201982
0.5517241379310345,0.16049382716049382,0.92019033
0.5862068965517241,0.16049382716049382,0.91999286
0.5862068965517241,0.1728395061728395,0.91998327
0.6206896551724138,0.1728395061728395,0.919949
0.6551724137931034,0.1728395061728395,0.919941
0.6551724137931034,0.18518518518518517,0.9199282
0.6896551724137931,0.18518518518518517,0.91981924
0.7241379310344828,0.18518518518518517,0.91971636
0.7586206896551724,0.18518518518518517,0.91948634
0.7586206896551724,0.19753086419753085,0.9192873
0.7931034482758621,0.19753086419753085,0.9192429
0.8275862068965517,0.19753086419753085,0.91908777
0.8620689655172413,0.19753086419753085,0.9189849
0.8620689655172413,0.20987654320987653,0.9188814
0.896551724137931,0.20987654320987653,0.9186188
0.896551724137931,0.2222222222222222,0.9185069
0.896551724137931,0.2345679012345679,0.9184874
0.9310344827586207,0.2345679012345679,0.9184617
0.9310344827586207,0.24691358024691357,0.91805047
0.9310344827586207,0.25925925925925924,0.91804564
0.9310344827586207,0.2716049382716049,0.9180121
0.9655172413793104,0.2716049382716049,0.91777956
1.0,0.2716049382716049,0.91762227
1.0,0.2839506172839506,0.9175743
1.0344827586206897,0.2839506172839506,0.91755307
1.0689655172413792,0.2839506172839506,0.9175284
1.103448275862069,0.2839506172839506,0.9173838
1.1379310344827587,0.2839506172839506,0.91733146
1.1724137931034482,0.2839506172839506,0.9172745
1.1724137931034482,0.2962962962962963,0.9172238
1.1724137931034482,0.30864197530864196,0.91720086
1.206896551724138,0.30864197530864196,0.91719615
1.2413793103448276,0.30864197530864196,0.91687906
1.2413793103448276,0.32098765432098764,0.9168545
1.2758620689655173,0.32098765432098764,0.91678137
1.2758620689655173,0.3333333333333333,0.9167521
1.3103448275862069,0.3333333333333333,0.9165316
1.3103448275862069,0.345679012345679,0.9163373
1.3448275862068966,0.345679012345679,0.9163095
1.3448275862068966,0.35802469135802467,0.91628623
1.3448275862068966,0.37037037037037035,0.91625214
1.3793103448275863,0.37037037037037035,0.91616297
1.3793103448275863,0.38271604938271603,0.9160735
1.3793103448275863,0.3950617283950617,0.9160606
1.4137931034482758,0.3950617283950617,0.9160182
1.4137931034482758,0.4074074074074074,0.91596407
1.4482758620689655,0.4074074074074074,0.9159223
1.4827586206896552,0.4074074074074074,0.9158731
1.5172413793103448,0.4074074074074074,0.91574264
1.5517241379310345,0.4074074074074074,0.91567534
1.5862068965517242,0.4074074074074074,0.91565335
1.6206896551724137,0.4074074074074074,0.9156152
1.6551724137931034,0.4074074074074074,0.9156061
1.6551724137931034,0.41975308641975306,0.91536456
1.6896551724137931,0.41975308641975306,0.91518664
1.7241379310344827,0.41975308641975306,0.9151334
1.7586206896551724,0.41975308641975306,0.91511995
1.793103448275862,0.41975308641975306,0.9150929
1.8275862068965518,0.41975308641975306,0.9150871
1.8620689655172413,0.41975308641975306,0.91506803
1.896551724137931,0.41975308641975306,0.91505253
1.9310344827586208,0.41975308641975306,0.9150321
1.9655172413793103,0.41975308641975306,0.9149846
2.0,0.41975308641975306,0.914967
2.0344827586206895,0.41975308641975306,0.9149668
2.0689655172413794,0.41975308641975306,0.9148496
2.0689655172413794,0.43209876543209874,0.91478413
2.103448275862069,0.43209876543209874,0.914784
2.1379310344827585,0.43209876543209874,0.9147522
2.1724137931034484,0.43209876543209874,0.91469985
2.1724137931034484,0.4444444444444444,0.91465116
2.1724137931034484,0.4567901234567901,0.91454756
2.206896551724138,0.4567901234567901,0.91445154
2.206896551724138,0.4691358024691358,0.91436344
2.206896551724138,0.48148148148148145,0.9143551
2.2413793103448274,0.48148148148148145,0.91433454
2.2758620689655173,0.48148148148148145,0.91430986
2.2758620689655173,0.49382716049382713,0.9142482
2.310344827586207,0.49382716049382713,0.91422343
2.3448275862068964,0.49382716049382713,0.91421795
2.3793103448275863,0.49382716049382713,0.914159
2.413793103448276,0.49382716049382713,0.914093
2.4482758620689653,0.49382716049382713,0.91403943
2.4827586206896552,0.49382716049382713,0.9140016
2.5172413793103448,0.49382716049382713,0.9139754
2.5517241379310347,0.49382716049382713,0.913909
2.586206896551724,0.49382716049382713,0.91384757
2.6206896551724137,0.49382716049382713,0.91376704
2.6551724137931036,0.49382716049382713,0.9137367
2.689655172413793,0.49382716049382713,0.9136782
2.689655172413793,0.5061728395061729,0.9136132
2.7241379310344827,0.5061728395061729,0.9136074
2.7586206896551726,0.5061728395061729,0.91360056
2.793103448275862,0.5061728395061729,0.91345537
2.8275862068965516,0.5061728395061729,0.91337645
2.8620689655172415,0.5061728395061729,0.91337264
2.896551724137931,0.5061728395061729,0.91337186
2.9310344827586206,0.5061728395061729,0.91326463
2.9655172413793105,0.5061728395061729,0.91287625
3.0,0.5061728395061729,0.91286963
3.0344827586206895,0.5061728395061729,0.91284615
3.0689655172413794,0.5061728395061729,0.9128379
3.103448275862069,0.5061728395061729,0.9128118
3.1379310344827585,0.5061728395061729,0.9127552
3.1379310344827585,0.5185185185185185,0.9127421
3.1724137931034484,0.5185185185185185,0.9127354
3.206896551724138,0.5185185185185185,0.9127294
3.206896551724138,0.5308641975308642,0.9126477
3.2413793103448274,0.5308641975308642,0.9126473
3.2758620689655173,0.5308641975308642,0.9125284
3.310344827586207,0.5308641975308642,0.91249883
3.3448275862068964,0.5308641975308642,0.9124741
3.3448275862068964,0.5432098765432098,0.9123947
3.3793103448275863,0.5432098765432098,0.91233593
3.413793103448276,0.5432098765432098,0.9123313
3.4482758620689653,0.5432098765432098,0.91232485
3.4827586206896552,0.5432098765432098,0.91230005
3.5172413793103448,0.5432098765432098,0.9122605
3.5517241379310347,0.5432098765432098,0.9122308
3.586206896551724,0.5432098765432098,0.9121476
3.6206896551724137,0.5432098765432098,0.91212475
3.6551724137931036,0.5432098765432098,0.91210276
3.689655172413793,0.5432098765432098,0.9120148
3.7241379310344827,0.5432098765432098,0.9120142
3.7586206896551726,0.5432098765432098,0.9119545
3.793103448275862,0.5432098765432098,0.91192687
3.8275862068965516,0.5432098765432098,0.91192454
3.8275862068965516,0.5555555555555556,0.9119233
3.8620689655172415,0.5555555555555556,0.91192156
3.896551724137931,0.5555555555555556,0.91190535
3.9310344827586206,0.5555555555555556,0.9118958
3.9655172413793105,0.5555555555555556,0.9118857
4.0,0.5555555555555556,0.9117442
4.0344827586206895,0.5555555555555556,0.91173637
4.068965517241379,0.5555555555555556,0.91171694
4.103448275862069,0.5555555555555556,0.91171575
4.137931034482759,0.5555555555555556,0.9116712
4.172413793103448,0.5555555555555556,0.9116624
4.172413793103448,0.5679012345679012,0.91164637
4.172413793103448,0.5802469135802469,0.91157675
4.206896551724138,0.5802469135802469,0.9115695
4.241379310344827,0.5802469135802469,0.9115497
4.275862068965517,0.5802469135802469,0.9115478
4.310344827586207,0.5802469135802469,0.91151994
4.344827586206897,0.5802469135802469,0.9114696
4.344827586206897,0.5925925925925926,0.91144913
4.379310344827586,0.5925925925925926,0.9114373
4.413793103448276,0.5925925925925926,0.91142243
4.448275862068965,0.5925925925925926,0.9114141
4.448275862068965,0.6049382716049383,0.91137123
4.482758620689655,0.6049382716049383,0.91128486
4.517241379310345,0.6049382716049383,0.91124755
4.551724137931035,0.6049382716049383,0.91121995
4.586206896551724,0.6049382716049383,0.9110311
4.620689655172414,0.6049382716049383,0.91101766
4.655172413793103,0.6049382716049383,0.91098505
4.689655172413793,0.6049382716049383,0.9109848
4.724137931034483,0.6049382716049383,0.91097355
4.724137931034483,0.6172839506172839,0.91094846
4.758620689655173,0.6172839506172839,0.91093796
4.793103448275862,0.6172839506172839,0.9108663
4.827586206896552,0.6172839506172839,0.9107634
4.862068965517241,0.6172839506172839,0.9107524
4.896551724137931,0.6172839506172839,0.91061133
4.931034482758621,0.6172839506172839,0.9105974
4.9655172413793105,0.6172839506172839,0.91057575
5.0,0.6172839506172839,0.9105221
5.0344827586206895,0.6172839506172839,0.9105044
5.068965517241379,0.6172839506172839,0.91049254
5.103448275862069,0.6172839506172839,0.91048986
5.137931034482759,0.6172839506172839,0.91048235
5.172413793103448,0.6172839506172839,0.9104337
5.206896551724138,0.6172839506172839,0.9104239
5.241379310344827,0.6172839506172839,0.91035163
5.275862068965517,0.6172839506172839,0.9103033
5.310344827586207,0.6172839506172839,0.9102576
5.344827586206897,0.6172839506172839,0.9102573
5.379310344827586,0.6172839506172839,0.91024315
5.413793103448276,0.6172839506172839,0.9102401
5.448275862068965,0.6172839506172839,0.9102167
5.482758620689655,0.6172839506172839,0.91021514
5.517241379310345,0.6172839506172839,0.9101299
5.551724137931035,0.6172839506172839,0.909969
5.586206896551724,0.6172839506172839,0.9099583
5.620689655172414,0.6172839506172839,0.9099258
5.655172413793103,0.6172839506172839,0.90988815
5.689655172413793,0.6172839506172839,0.9098781
5.724137931034483,0.6172839506172839,0.9098149
5.758620689655173,0.6172839506172839,0.90966403
5.793103448275862,0.6172839506172839,0.9096599
5.827586206896552,0.6172839506172839,0.9096526
5.862068965517241,0.6172839506172839,0.90947586
5.896551724137931,0.6172839506172839,0.90943354
5.931034482758621,0.6172839506172839,0.9094231
5.9655172413793105,0.6172839506172839,0.90937847
6.0,0.6172839506172839,0.9092892
6.0344827586206895,0.6172839506172839,0.9092327
6.068965517241379,0.6172839506172839,0.9091844
6.103448275862069,0.6172839506172839,0.90916073
6.137931034482759,0.6172839506172839,0.90901023
6.172413793103448,0.6172839506172839,0.9090083
6.206896551724138,0.6172839506172839,0.90900576
6.241379310344827,0.6172839506172839,0.909003
6.275862068965517,0.6172839506172839,0.90892875
6.310344827586207,0.6172839506172839,0.9088682
6.344827586206897,0.6172839506172839,0.90886545
6.379310344827586,0.6172839506172839,0.908859
6.413793103448276,0.6172839506172839,0.9088318
6.448275862068965,0.6172839506172839,0.9088306
6.482758620689655,0.6172839506172839,0.9088105
6.517241379310345,0.6172839506172839,0.9088039
6.551724137931035,0.6172839506172839,0.9087089
6.586206896551724,0.6172839506172839,0.9086907
6.620689655172414,0.6172839506172839,0.90865153
6.655172413793103,0.6172839506172839,0.9086301
6.689655172413793,0.6172839506172839,0.90852624
6.724137931034483,0.6172839506172839,0.9084894
6.758620689655173,0.6172839506172839,0.9084649
6.793103448275862,0.6172839506172839,0.90846246
6.827586206896552,0.6172839506172839,0.9083042
6.862068965517241,0.6172839506172839,0.9082779
6.896551724137931,0.6172839506172839,0.9082263
6.931034482758621,0.6172839506172839,0.90812206
6.9655172413793105,0.6172839506172839,0.9080401
7.0,0.6172839506172839,0.9080173
7.0344827586206895,0.6172839506172839,0.9079844
7.068965517241379,0.6172839506172839,0.90792304
7.103448275862069,0.6172839506172839,0.90784866
7.137931034482759,0.6172839506172839,0.90783983
7.172413793103448,0.6172839506172839,0.9078362
7.206896551724138,0.6172839506172839,0.9078271
7.241379310344827,0.6172839506172839,0.9077274
7.275862068965517,0.6172839506172839,0.90768886
7.310344827586207,0.6172839506172839,0.9076478
7.344827586206897,0.6172839506172839,0.9076176
7.379310344827586,0.6172839506172839,0.90761393
7.413793103448276,0.6172839506172839,0.9076059
7.448275862068965,0.6172839506172839,0.90758395
7.482758620689655,0.6172839506172839,0.9075695
7.517241379310345,0.6172839506172839,0.90751356
7.551724137931035,0.6172839506172839,0.90750873
7.586206896551724,0.6172839506172839,0.90745085
7.620689655172414,0.6172839506172839,0.9074482
7.655172413793103,0.6172839506172839,0.907442
7.689655172413793,0.6172839506172839,0.90734965
7.724137931034483,0.6172839506172839,0.9073132
7.758620689655173,0.6172839506172839,0.90729684
7.793103448275862,0.6172839506172839,0.907179
7.827586206896552,0.6172839506172839,0.9071664
7.862068965517241,0.6172839506172839,0.9071462
7.896551724137931,0.6172839506172839,0.9071333
7.931034482758621,0.6172839506172839,0.9071075
7.931034482758621,0.6296296296296297,0.907086
7.9655172413793105,0.6296296296296297,0.9070736
8.0,0.6296296296296297,0.9070205
8.03448275862069,0.6296296296296297,0.9069391
8.068965517241379,0.6296296296296297,0.90691626
8.10344827586207,0.6296296296296297,0.9068995
8.10344827586207,0.6419753086419753,0.9068932
8.137931034482758,0.6419753086419753,0.9068763
8.172413793103448,0.6419753086419753,0.90681565
8.206896551724139,0.6419753086419753,0.9068068
8.241379310344827,0.6419753086419753,0.9068047
8.275862068965518,0.6419753086419753,0.90674245
8.310344827586206,0.6419753086419753,0.9066792
8.344827586206897,0.6419753086419753,0.90662885
8.379310344827585,0.6419753086419753,0.90660506
8.413793103448276,0.6419753086419753,0.90657485
8.448275862068966,0.6419753086419753,0.90656525
8.482758620689655,0.6419753086419753,0.90645015
8.517241379310345,0.6419753086419753,0.9063872
8.551724137931034,0.6419753086419753,0.90631264
8.586206896551724,0.6419753086419753,0.90628976
8.620689655172415,0.6419753086419753,0.90624684
8.655172413793103,0.6419753086419753,0.9062282
8.689655172413794,0.6419753086419753,0.9062038
8.724137931034482,0.6419753086419753,0.90616864
8.758620689655173,0.6419753086419753,0.90616345
8.793103448275861,0.6419753086419753,0.9061195
8.827586206896552,0.6419753086419753,0.90610814
8.862068965517242,0.6419753086419753,0.9059747
8.89655172413793,0.6419753086419753,0.90596557
8.931034482758621,0.6419753086419753,0.9059363
8.96551724137931,0.6419753086419753,0.90590423
9.0,0.6419753086419753,0.90584576
9.03448275862069,0.6419753086419753,0.9058263
9.068965517241379,0.6419753086419753,0.90581465
9.10344827586207,0.6419753086419753,0.9057527
9.137931034482758,0.6419753086419753,0.9057208
9.172413793103448,0.6419753086419753,0.90572053
9.172413793103448,0.654320987654321,0.90572053
9.206896551724139,0.654320987654321,0.90569884
9.241379310344827,0.654320987654321,0.9056979
9.275862068965518,0.654320987654321,0.90565896
9.310344827586206,0.654320987654321,0.9056353
9.310344827586206,0.6666666666666666,0.90563136
9.344827586206897,0.6666666666666666,0.90561044
9.379310344827585,0.6666666666666666,0.90560406
9.413793103448276,0.6666666666666666,0.9056002
9.448275862068966,0.6666666666666666,0.90557086
9.482758620689655,0.6666666666666666,0.9055533
9.517241379310345,0.6666666666666666,0.90551454
9.551724137931034,0.6666666666666666,0.9055139
9.586206896551724,0.6666666666666666,0.90549165
9.620689655172415,0.6666666666666666,0.9054301
9.655172413793103,0.6666666666666666,0.9053723
9.689655172413794,0.6666666666666666,0.90537214
9.689655172413794,0.6790123456790124,0.9053562
9.724137931034482,0.6790123456790124,0.9053401
9.758620689655173,0.6790123456790124,0.9053399
9.793103448275861,0.6790123456790124,0.9052774
9.827586206896552,0.6790123456790124,0.9052765
9.862068965517242,0.6790123456790124,0.9052262
9.89655172413793,0.6790123456790124,0.9051926
9.931034482758621,0.6790123456790124,0.9051585
9.96551724137931,0.6790123456790124,0.90514827
10.0,0.6790123456790124,0.9051278
10.03448275862069,0.6790123456790124,0.9051248
10.068965517241379,0.6790123456790124,0.90507364
10.10344827586207,0.6790123456790124,0.90497464
10.137931034482758,0.6790123456790124,0.9048932
10.172413793103448,0.6790123456790124,0.9048819
10.206896551724139,0.6790123456790124,0.9048779
10.241379310344827,0.6790123456790124,0.90486276
10.275862068965518,0.6790123456790124,0.90481544
10.310344827586206,0.6790123456790124,0.90480673
10.344827586206897,0.6790123456790124,0.90470064
10.379310344827585,0.6790123456790124,0.9046203
10.413793103448276,0.6790123456790124,0.904605
10.448275862068966,0.6790123456790124,0.90453875
10.482758620689655,0.6790123456790124,0.9045181
10.517241379310345,0.6790123456790124,0.9045126
10.551724137931034,0.6790123456790124,0.9044928
10.586206896551724,0.6790123456790124,0.9044778
10.620689655172415,0.6790123456790124,0.90444696
10.655172413793103,0.6790123456790124,0.90443426
10.689655172413794,0.6790123456790124,0.90431434
10.724137931034482,0.6790123456790124,0.90429235
10.758620689655173,0.6790123456790124,0.904222
