fps,sensitivity,thresholds
0.0,0.010638297872340425,0.94787014
0.0,0.02127659574468085,0.94551027
0.0,0.031914893617021274,0.9452892
0.0,0.0425531914893617,0.93879527
0.0,0.05319148936170213,0.93668604
0.0,0.06382978723404255,0.93305284
0.0,0.07446808510638298,0.9328047
0.0,0.0851063829787234,0.9321983
0.0,0.09574468085106383,0.9312501
0.03571428571428571,0.09574468085106383,0.93115854
0.03571428571428571,0.10638297872340426,0.93070334
0.03571428571428571,0.11702127659574468,0.9299905
0.03571428571428571,0.1276595744680851,0.9295903
0.03571428571428571,0.13829787234042554,0.9294215
0.07142857142857142,0.13829787234042554,0.9289618
0.07142857142857142,0.14893617021276595,0.92835516
0.07142857142857142,0.1595744680851064,0.92818874
0.10714285714285714,0.1595744680851064,0.92762476
0.14285714285714285,0.1595744680851064,0.927331
0.14285714285714285,0.1702127659574468,0.9269688
0.14285714285714285,0.18085106382978725,0.9265035
0.14285714285714285,0.19148936170212766,0.9264872
0.14285714285714285,0.20212765957446807,0.9260655
0.14285714285714285,0.2127659574468085,0.925762
0.17857142857142858,0.2127659574468085,0.9255472
0.17857142857142858,0.22340425531914893,0.9254951
0.21428571428571427,0.22340425531914893,0.9253915
0.21428571428571427,0.23404255319148937,0.9253603
0.21428571428571427,0.24468085106382978,0.9253348
0.25,0.24468085106382978,0.9251773
0.25,0.2553191489361702,0.9250687
0.2857142857142857,0.2553191489361702,0.92505074
0.32142857142857145,0.2553191489361702,0.9248237
0.32142857142857145,0.26595744680851063,0.9247367
0.35714285714285715,0.26595744680851063,0.9244698
0.35714285714285715,0.2765957446808511,0.9243991
0.39285714285714285,0.2765957446808511,0.92437655
0.42857142857142855,0.2765957446808511,0.9240682
0.4642857142857143,0.2765957446808511,0.9238857
0.5,0.2765957446808511,0.9238855
0.5357142857142857,0.2765957446808511,0.92376274
0.5714285714285714,0.2765957446808511,0.9236559
0.5714285714285714,0.2872340425531915,0.9235656
0.6071428571428571,0.2872340425531915,0.9234204
0.6428571428571429,0.2872340425531915,0.92323875
0.6785714285714286,0.2872340425531915,0.9232366
0.7142857142857143,0.2872340425531915,0.92318994
0.75,0.2872340425531915,0.92306834
0.7857142857142857,0.2872340425531915,0.92279816
0.7857142857142857,0.2978723404255319,0.9227481
0.8214285714285714,0.2978723404255319,0.9227053
0.8214285714285714,0.30851063829787234,0.922639
0.8214285714285714,0.3191489361702128,0.9226344
0.8214285714285714,0.32978723404255317,0.9225688
0.8571428571428571,0.32978723404255317,0.92222303
0.8571428571428571,0.3404255319148936,0.9222048
0.8928571428571429,0.3404255319148936,0.92220354
0.9285714285714286,0.3404255319148936,0.9221331
0.9285714285714286,0.35106382978723405,0.9220212
0.9642857142857143,0.35106382978723405,0.9220051
1.0,0.35106382978723405,0.9219518
1.0357142857142858,0.35106382978723405,0.92187023
1.0714285714285714,0.35106382978723405,0.9215347
1.1071428571428572,0.35106382978723405,0.92151254
1.1428571428571428,0.35106382978723405,0.92144233
1.1428571428571428,0.3617021276595745,0.9213839
1.1785714285714286,0.3617021276595745,0.921382
1.2142857142857142,0.3617021276595745,0.9213675
1.2142857142857142,0.3723404255319149,0.9212621
1.25,0.3723404255319149,0.920983
1.2857142857142858,0.3723404255319149,0.9209167
